Y,r,I,rpBANK,H,C,K,lev,n,Equity,q,LA,A,mu,log_Y,log_C,log_I,log_r,log_q,log_LA,log_A,log_H,log_rpBANK
16420.738,0.0525,2871.589,0.913333333333334,95.45,11073.7462707771,57539.832,46657.125,17694.393,150.7,0.813485604198497,172.034971189104,25.4098435074527,-0.378947086650093,0.00149843604008026,0.00661366615189607,-0.00381464076764715,0.0507921668401048,0.0200962965319063,-0.00240650677888521,-0.00124282130139886,0.00390494281896459,0.0797386176605499
16561.866,0.0524,2818.228,0.893333333333334,95.901,11121.11360151,57539.832,47764.962,18346.483,150.09,0.832728395870186,172.697531829699,25.5435628798898,-0.422803530674698,0.00855777556541604,0.00426832184741954,-0.0187572164464935,-0.0019065782705816,0.0233793032484786,0.00384391637347115,0.00524870421441648,0.00471385919194489,-0.0221411258772135
16611.69,0.0526,2800.037,0.933333333333334,95.854,11185.5403384126,58882.184,48973.278,18805.32,150.45,0.834271500527222,173.302000959793,25.4532276946628,-0.33509064262549,0.0030038406171311,0.00577647514714563,-0.00647568726971848,0.00380952841666771,0.00185135596123612,0.00349404948721332,-0.00354278293573573,-0.000490208870080444,0.0438026226583929
16713.314,0.0525,2827.01,0.916666666666666,96.263,11231.9840781701,58882.184,50099.797,19671.992,150.17,0.853398491468998,173.621370620072,25.5324798864025,-0.371637679312661,0.00609898291468092,0.00414352676442675,0.00958698464434438,-0.0019029501460861,0.02266771349813,0.00184115442578925,0.00310880281272707,0.00425782848889078,-0.0180185055026798
16809.587,0.0494,2794.526,0.876666666666667,96.01,11309.0452667298,58882.184,51531.659,20047.536,149.92,0.877711652135729,175.081626913863,25.7269372965148,-0.459350567361868,0.00574373110930715,0.00683744185785073,-0.0115571123495952,-0.0608627454037012,0.0280915221906221,0.00837540738228615,0.00758722410992707,-0.002631676272979,-0.0446170654888055
16915.191,0.0424,2762.518,0.98,95.765,11422.9190854437,58882.184,52736.289,19936.815,151.21,0.898191870736316,176.632287370125,25.9350031332567,-0.232758939901415,0.00626271551219482,0.010018911651386,-0.0115199210145667,-0.152802061955965,0.0230655847249525,0.00881779446710595,0.00805494180004107,-0.00255507895490847,0.111425735160917
16843.003,0.0261,2686.998,1.29333333333333,95.434,11457.876653496,59951.996,53597.233,18409.65,152.21,0.896541342843698,176.488494666471,25.7484565709366,0.454325349817383,-0.00427677559003214,0.00305562757962008,-0.0277179973511954,-0.485213047909264,-0.00183930218201223,-0.000814410926326836,-0.00721884229468017,-0.00346236466370708,0.277425572284589
16943.291,0.02,2641.85,1.39,94.874,11545.5891403953,59951.996,53871.695,18268.138,152.68,0.901127211844623,178.587294727744,26.0089032837963,0.666298162602966,0.00593662593131583,0.00762606059231175,-0.0169451559905145,-0.266203040774657,0.00510202944446465,0.0118218395464407,0.0100642270759304,-0.00588521361512484,0.0720808821755306
16854.295,0.0181,2589.254,1.55333333333333,93.829,11492.299686648,59951.996,54707.936,16993.567,153,0.915081059186086,179.62778032378,26.0741978568057,1.02445912213724,-0.00526642380278375,-0.00462625279512707,-0.0201096259834852,-0.0998203352822107,0.0153662133674384,0.00580929500004412,0.00250732409501797,-0.0110757188028314,0.111099412326842
16485.35,0.0016,2338.938,3.02333333333334,91.428,11180.0097051223,59951.996,54818.411,15260.808,154.15,0.916942965501933,180.309642560266,25.9715249622747,4.24790775794563,-0.0221334127394854,-0.0275498828211624,-0.101672823138125,-2.42590830902604,0.00203262286062164,0.00378878665460558,-0.00394549339163142,-0.0259221993940884,0.665956815989495
16298.262,0.0018,2073.135,2.94,88.968,11084.9745321482,60486.876,54600.67,14423.513,155.22,0.905252405497021,183.19240625843,26.1034006623518,4.06517257450978,-0.0114136313599023,-0.00853679024565857,-0.120635025853065,0.117783035656383,-0.0128314675708312,0.0158613914024306,0.00506485531797862,-0.027275022762332,-0.0279503941083474
16269.145,0.0021,1952.641,2.47,86.791,11092.69876465,60486.876,54480.189,13672.85,155.31,0.903262039851422,187.4519823484,26.5135185911061,3.03454613993159,-0.00178810721762801,0.000696577383095587,-0.0598791391102083,0.154150679827258,-0.00220110649854838,0.0229857176443833,0.0155891390128544,-0.0247738248620122,-0.174191430710704
16326.281,0.0015,1946.867,1.39333333333333,85.717,11230.8403294878,60486.876,54466.08,14327.298,156.59,0.903049944255676,190.467246870516,26.8398374492077,0.673607569940403,0.0035057715471396,0.0123764719916473,-0.00296140139719281,-0.336472236621213,-0.000234838276650828,0.0159575288755489,0.0122325173655793,-0.0124517573284075,-0.572519192771333
16502.754,0.0012,2128.516,1.12666666666667,85.713,11269.2986111893,60486.876,54305.923,14264.688,156.79,0.900405453242452,192.53501802527,27.1308525950146,0.0888549829456826,0.0107511353792447,0.00341849614842182,0.0892036094526292,-0.22314355131421,-0.00293269565997135,0.0107978016570316,0.0107842966621452,-4.66662777895976e-05,-0.212435537041732
16582.71,0.0016,2174.335,0.993333333333333,86.085,11345.7724965183,61035.284,54119.573,14594.027,156.98,0.889265183070173,192.631817389789,27.106404450559,-0.203521310551678,0.00483331022067901,0.00676311619413994,0.0212978473754388,0.287682072451782,-0.0124496807803238,0.000502636040575766,-0.000901525904634326,0.00433067418010413,-0.125952408977618
16743.162,0.0018,2288.469,1.13333333333333,86.744,11409.4455186597,61035.284,54061.686,14631.411,157.19,0.888320205080065,193.018099234529,27.2227104073134,0.103473797620551,0.00962934982260855,0.0055963593301005,0.0511601643649593,0.117783035656383,-0.00106321539930113,0.00200327788116272,0.00428153982376855,0.00762607194144493,0.1318521311048
16872.266,0.0019,2390.072,1.19666666666667,87.159,11478.0584558127,61035.284,54430.761,15209.287,156.73,0.894359580599314,193.580307254558,27.3408574546467,0.242352537031793,0.00768127270500329,0.00599568592296684,0.0434404559836787,0.0540672212702757,0.00677564044091432,0.00290848801710641,0.00433062706894605,0.00477278468789955,0.0543767708780776
16960.864,0.0018,2383.297,1.05666666666667,87.585,11555.3310289817,61035.284,54935.87,14007.639,156.51,0.902631664661379,193.650328252555,27.3908451672014,-0.0646425711404301,0.00523736364445071,0.00670963890190102,-0.00283866784630771,-0.0540672212702757,0.00920665864572601,0.000361650098620991,0.00182664613229067,0.00487571354583061,-0.124420614610998
16920.632,0.0014,2338.901,0.96,87.73,11637.4523289906,61657.132,55151.584,14630.593,156.99,0.897034490673358,192.871674455716,27.2115640701837,-0.276615383926018,-0.0023748667360497,0.00708165483534806,-0.0188036622403267,-0.251314428280906,-0.00622025592733201,-0.00402903247273567,-0.00656680698826628,0.00165416573668153,-0.0959412937413378
17035.114,0.0009,2434.538,0.813333333333333,88.602,11686.7244815277,61657.132,55266.171,14595.008,157.66,0.898903812133201,192.265569625968,27.2063359889409,-0.598229306773114,0.00674303746866656,0.00422499162409551,0.0400758445473786,-0.44183275227904,0.00208172199678659,-0.00314747711072982,-0.000192145645208974,0.00989051457939993,-0.165792254842744
17031.313,0.0008,2445.296,1,88.84,11706.026601071,61657.132,55525.094,13456.313,158.74,0.903120729001797,191.70771049077,27.1493685222511,-0.18890249587681,-0.000223152255784953,0.00165026540535784,0.00440917352052583,-0.117783035656383,0.00468020769943228,-0.0029057205623193,-0.00209609968484203,0.00268256830653435,0.206614249363
17222.583,0.0007,2633.829,1.32666666666667,89.675,11751.0311463826,61657.132,55869.472,13987.201,159,0.908710317567155,192.055567326457,27.2746550474904,0.527419423191722,0.0111678968114646,0.00383719058176979,0.0742725019463917,-0.133531392624523,0.00617011868636577,0.00181287241934669,0.00460409717389965,0.00935502439211966,0.282669530628239
17367.01,0.0013,2692.179,1.30333333333333,90.341,11844.6917049446,62424.416,56241.741,14464.369,159.18,0.903507387237712,192.238407810407,27.2600683778401,0.476253571829684,0.00835094181879015,0.0079388159509346,0.021912221945092,0.619039208406223,-0.00574207459877181,0.000951565778159136,-0.000534949811128449,0.00739937604062657,-0.017744445299077
17444.525,0.0016,2752.614,1.29333333333333,90.473,11845.2377108291,62424.416,56404.203,14274.374,157.78,0.906087499480972,192.8147071502,27.3537559065353,0.454325349817382,0.00445341626632256,4.60960330457283e-05,0.0222001027653542,0.207639364778245,0.00285159292896163,0.00299335207384566,0.00343091229459613,0.00146006419248135,-0.00770222036209239
17469.65,0.0014,2759.86,1.41666666666667,90.985,11838.7370607063,62424.416,57115.492,14770.906,158.17,0.917488150790229,192.005825136011,27.2848758566632,0.724773421302441,0.00143924376486204,-0.000548949266223175,0.00262894815406423,-0.133531392624523,0.0125037860020684,-0.0042039503488942,-0.00252129616493502,0.0056431941137518,0.0910838293011484
17489.852,0.0016,2736.423,1.03333333333333,91.507,11892.9573414283,62424.416,57570.091,14786.564,159.18,0.924786721272651,191.131301430492,27.2070636553812,-0.115808422502471,0.00115573741575048,0.00456944827839401,-0.00852836073153895,0.133531392624523,0.00792347415429362,-0.00456507690657038,-0.00285591795288864,0.0057208143223253,-0.31551687144523
17662.4,0.0014,2845.38,0.933333333333333,92.128,11964.6756773961,63225.104,58027.886,15169.824,160.87,0.920342590500128,191.715873567211,27.2415126026039,-0.335090642625491,0.00981725926551569,0.00601221017547537,0.0390450332481942,-0.133531392624523,-0.00481715762467676,0.00305381692327966,0.00126537566955065,0.00676344234223425,-0.10178269430994
17709.671,0.0009,2882.489,0.873333333333334,92.494,11979.2094091742,63225.104,58066.099,15379.274,NaN,0.920342590500128,191.468322269553,27.2385482251319,-0.466659974699302,0.00267278826513717,0.00121398290298202,0.0129575307004712,-0.44183275227904,0,-0.00129207485479466,-0.000108824308559186,0.00396486311993272,-0.0664450994081517
17860.45,0.0008,2998.991,0.896666666666667,92.863,12018.4136783111,63225.104,58453.791,16425.629,163.63,0.927122571439345,192.331176033512,27.3936869402606,-0.415494123337265,0.0084778965524972,0.00326734892629155,0.0396217417400706,-0.117783035656383,0.00733979889507892,0.00449638533401497,0.0056793990458619,0.00398151121848311,0.0263668758407418
18016.147,0.0009,3027.805,0.763333333333333,93.126,12104.9074675665,63225.104,59482.165,16984.788,163.58,0.943387060304401,193.459903786268,27.5776520752619,-0.707870416834626,0.00867964023826318,0.00717099933141085,0.00956203579626802,0.117783035656383,0.017390874133649,0.00585151410933804,0.0066931541080395,0.00282812612892158,-0.1609893760476
17953.974,0.0008,2998.148,0.676666666666666,93.498,12158.1001795632,64118.472,59945.448,16943.959,164.09,0.937476145719754,192.025219790798,27.291157474593,-0.89791500760791,-0.00345692814966014,0.00438468288774629,-0.00984316985220879,-0.117783035656383,-0.00628534177837325,-0.00744355894408599,-0.0104429896211817,0.0039866307944294,-0.120516024512453
18185.911,0.001,3121.321,0.603333333333333,94.472,12260.4079725942,64118.472,60399.327,17773.51,163.84,0.944551002400681,192.500539842493,27.4434246668314,-1.05872196903146,0.0128356902291493,0.00837957757624075,0.0402615449437906,0.22314355131421,0.00751837189386356,0.00247224162169868,0.00556385301889062,0.010363448607448,-0.114708947775961
18406.941,0.0009,3193.152,0.623333333333334,95.234,12364.6072410727,64118.472,60862.45,17717.962,164.82,0.95178921294319,193.281191591238,27.6209430888523,-1.01486552500685,0.0120806483257816,0.00846293003110077,0.0227522070837605,-0.105360515657827,0.00763391045069467,0.00404712173062638,0.00644769182865712,0.00803352659515255,0.0326115855887623
18500.031,0.0012,3203.351,0.863333333333334,96.202,12478.1155109376,64118.472,61636.34,17791.107,166.52,0.963885415110953,192.304016548512,27.564451128794,-0.488588196711603,0.00504458601543334,0.00913821410729199,0.00318893265368558,0.287682072451781,0.0126288282530641,-0.00506854056677586,-0.00204735258638822,0.0101131265822083,0.325719444844951
18666.621,0.0011,3314.895,0.93,96.692,12524.4272442621,65053.556,61863.476,18274.665,167.05,0.953530134463364,193.052382823812,27.594096163839,-0.342400049962925,0.00896454787692491,0.00370456611092607,0.0342284995407098,-0.0870113769896292,-0.0108013949600265,0.00388402640941621,0.0010749027795125,0.00508052146751314,0.0743837201218272
18782.243,0.0013,3328.049,0.936666666666666,96.951,12601.2227074236,65053.556,62385.719,18517.162,167.1,0.96155879626319,193.729234355499,27.7129465492487,-0.327781235288057,0.00617494658253648,0.00611293259674817,0.00396029748022109,0.167054084663166,0.00838468512610752,0.00349991929577076,0.00429784571818015,0.00267502728676394,0.00714288751237935
18857.418,0.0014,3335.27,1.15666666666667,97.079,12689.1917649591,65053.556,62719.273,17848.53,168.67,0.96671030558268,194.248169016986,27.7982383490182,0.154639648982587,0.00399446211569021,0.00695673947235065,0.00216738920251913,0.0741079721537226,0.00534315627477485,0.0026750783238203,0.00307296149574166,0.00131938379186991,0.210970110613117
18892.206,0.0024,3315.334,1.42666666666667,97.779,12731.3237208063,65053.556,63310.558,17838.031,169.99,0.975819799919931,193.213328015218,27.7095663757216,0.746701643314744,0.00184309172710506,0.00331480252234151,-0.00599526290050179,0.538996500732686,0.00937906814333988,-0.00534165830831501,-0.00319493985265451,0.00718475003542007,0.209798415634937
19001.69,0.0036,3301.09,1.38,98.027,12844.7895298269,65971.328,63996.42,17612.507,170.48,0.972648299576446,193.841390637273,27.7045555512746,0.644369940590665,0.00577846651847125,0.00887285353443801,-0.00430565574557917,0.405465108108165,-0.00325538113263138,0.00324534564769063,-0.000180850089703366,0.00253312087077884,-0.0332572217564849
19062.709,0.0038,3287.033,1.07666666666667,98.285,12902.6620075592,65971.328,64549.48,18186.177,169.79,0.981021179382656,193.953390649641,27.7422525644369,-0.0207861271158271,0.00320609566267294,0.00449540220387057,-0.00426738278327399,0.0540672212702757,0.00857149191263944,0.00057762518159965,0.00135975433939839,0.00262847048107506,-0.248213650602655
19197.938,0.004,3301.079,0.92,98.755,13003.8878162788,65971.328,65165.876,18983.065,169.82,0.990365026455129,194.399655713635,27.8456270207266,-0.364328271975225,0.00706885919110434,0.00781472828780672,0.00426405054503398,0.051293294387551,0.00947953984444524,0.0022982451900484,0.00371932069469194,0.0047706140010586,-0.15725145750551
19304.352,0.0054,3391.749,0.83,98.85,13067.5616366321,65971.328,65595.215,19073.539,169.92,0.996874505845934,195.289347496206,27.9810896358914,-0.561682270085945,0.00552768528621073,0.00488457284033927,0.0270963328237261,0.300104592450338,0.00655130150842504,0.00456617108040192,0.00485297682322638,0.000961514205805258,-0.102947969252442
19398.343,0.0079,3382.703,0.700000000000001,99.19,13177.6899084415,66940.28,66040.355,19475.378,169.63,0.989090350383954,195.567526968444,27.9277611643898,-0.846749156245869,0.00485708733103607,0.00839229282950527,-0.00267062350622993,0.380463805902747,-0.00783920752770881,0.00142343418976054,-0.00190769393079737,0.00343365314127642,-0.170345365747238
19506.949,0.0104,3435.929,0.696666666666667,99.816,13235.0526843954,66940.28,66692.424,20748.477,170.02,0.998837232231476,195.429079506292,27.9603216027462,-0.854058563583304,0.00558311101297804,0.0043435751466685,0.0156122463022754,0.274943046674351,0.00980615193244266,-0.000708177337836347,0.00116520161108369,0.00629128835081794,-0.00477327875265859
19660.766,0.0115,3493.166,0.679999999999999,100.06,13303.5133084403,66940.28,67540.155,21148.328,171.06,1.01151675792214,196.489766140316,28.1325364384781,-0.890605600270476,0.00785431525684821,0.0051593425149683,0.0165211479679161,0.100541229221878,0.012614389192954,0.00541280030550784,0.00614036734250956,0.0024415149513386,-0.0242142581205965
19882.352,0.013,3558.859,0.71,100.691,13446.785012602,66940.28,68597.723,21926.153,172.33,1.0273344091181,197.459077772591,28.3243665378148,-0.824820934233569,0.0112074277693939,0.010711886081392,0.018631499558909,0.122602322092332,0.0155165505060968,0.00492101247840537,0.00679565571132423,0.00628641529098495,0.0431721718652101
20044.077,0.0151,3612.936,0.723333333333334,101.225,13552.7603309045,68005.632,69322.917,21910.659,171.81,1.02189664232515,198.015085206224,28.3151972207784,-0.795583304883832,0.00810119454916958,0.00785019608190929,0.0150807503243158,0.149745386359342,-0.00530714147860111,0.00281185398199213,-0.000323777815647741,0.005289340567181,0.0186051878310355
20150.476,0.0182,3612.389,0.84,101.739,13600.7813111929,68005.632,70014.47,22084.142,172.49,1.0320756963188,198.060488111737,28.3645590552337,-0.539754048073642,0.00529421230376848,0.00353699940763974,-0.0001514118744943,0.186726850261871,0.00991165960258335,0.000229263851498906,0.0017417804937061,0.00506494845226868,0.149531733970963
20276.154,0.0195,3722.248,0.903333333333332,102.18,13650.4274837439,68005.632,70763.078,22309.439,171.89,1.04307490297274,198.435642982971,28.455005371081,-0.400875308662398,0.00621760482522582,0.00364359818670756,0.0299584605210761,0.0689928714869517,0.0106009748552078,0.00189235129306553,0.00318363553659662,0.00432525353215851,0.0726897333682762
20304.874,0.0227,3724.752,1.01333333333333,102.497,13686.0181131636,68005.632,71674.698,21127.509,172.52,1.05648923312704,198.102129818434,28.4336382301401,-0.159664866527073,0.00141543998318383,0.0026038973796414,0.000672485589999994,0.151950458917656,0.0127783785741555,-0.0016821259716151,-0.000751191822939035,0.00309756595480337,0.114908880526519
20431.641,0.0241,3755.53,1.14,102.52,13694.4400356147,69059.464,72262.974,22408.288,173.45,1.04889930799347,199.294196254389,28.4753989311568,0.118092612295417,0.00622377290726739,0.000615177632962371,0.00822914796191831,0.0598469160092518,-0.00721003070473714,0.00599940126884757,0.00146763011977047,0.000224371638415377,0.117783035656387
20602.275,0.0238,3790.049,1.00333333333333,102.86,13817.0476208816,69059.464,72899.285,23657.019,175.24,1.05813918567338,200.294332101886,28.6464686594527,-0.181593088539376,0.00831677793289565,0.0089132509677885,0.00914952737477925,-0.0125262598191802,0.00877054400012415,0.00500583908199825,0.0059896584951753,0.00331093885089917,-0.127700472313733
20843.322,0.0204,3819.94,0.920000000000001,103.146,13962.9549293612,69059.464,74037.52,23713.664,175.88,1.07463040836807,202.075911814321,28.9252529940243,-0.364328271975224,0.0116321025809096,0.0105045814813529,0.00785576791819409,-0.154150679827258,0.0154649160551699,0.00885548264026603,0.0096848419896598,0.00277661994064182,-0.0867093990317214
20985.448,0.0155,3770.431,0.886666666666666,102.899,14065.8253281794,69059.464,74886.196,24439.815,177.11,1.08693728060212,203.942195745343,29.171401810539,-0.437422345349568,0.00679563596805366,0.00734037369945817,-0.0130453971559454,-0.27469487692497,0.0113871106408238,0.00919317163567079,0.00847381971463523,-0.00239753566761269,-0.0369045569354527
